"","siteID","xcoord","ycoord","mdcaty","wgt","stratum","panel","EvalStatus","EvalReason","gnis_name","reachcode","c3_zone","length_km","resource","streamcode","comment202","shape_leng","basin_name"
"355","FLSS21001-355",652573.576010058,548524.92467455,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080101026969","Zone 3",0.494921698519,"Stream","11477-03080101026969","",494.921698519,"Zone 3"
"356","FLSS21001-356",688200.464093514,545872.247046292,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Sandy Drain","03080101022942","Zone 3",5.4689721127,"Stream","14119-03080101022942","",5468.9721127,"Zone 3"
"357","FLSS21001-357",606829.451459502,668704.340896927,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080103018726","Zone 3",1.0701610926,"Stream","108140-03080103018726","",1070.1610926,"Zone 3"
"358","FLSS21001-358",633881.907674363,719545.371159807,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Rushing Branch","03080103002022","Zone 3",1.02130695019,"Stream","13822-03080103002022","",1021.30695019,"Zone 3"
"359","FLSS21001-359",627976.252121371,579203.009822583,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Morman Branch","03080101020920","Zone 3",3.7011784011,"Stream","13589-03080101020920","",3701.1784011,"Zone 3"
"360","FLSS21001-360",564115.363820247,618566.65527092,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080102001508","Zone 3",2.68863119399,"Stream","11811-03080102001508","",2688.63119399,"Zone 3"
"361","FLSS21001-361",617967.1596016,636880.780706038,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Etonia Creek","03080103000205","Zone 3",9.40519327089,"Stream","13153-03080103000205","",9405.19327089,"Zone 3"
"362","FLSS21001-362",611851.245839987,695087.364140914,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080103001941","Zone 3",1.59976035139,"Stream","12332-03080103001941","",1599.76035139,"Zone 3"
"363","FLSS21001-363",666560.87953726,519200.39569293,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Howell Creek","03080101013225","Zone 3",0.98414252292,"Stream","113657-03080101013225","",984.14252292,"Zone 3"
"364","FLSS21001-364",578960.192524064,695813.993688945,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03070204000531","Zone 3",2.11404569534,"Stream","10633-03070204000531","",2114.04569534,"Zone 3"
"365","FLSS21001-365",629162.294951206,652295.39217094,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080103001701","Zone 3",3.550353436,"Stream","12177-03080103001701","",3550.353436,"Zone 3"
"366","FLSS21001-366",708806.710832422,408601.705792236,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Padgett Branch","03080101017961","Zone 3",1.83001075847,"Stream","13746-03080101017961","",1830.01075847,"Zone 3"
"367","FLSS21001-367",622102.066221227,594732.952452312,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Salt Springs Run","03080101027021","Zone 3",0.917598617348,"Stream","14115-03080101027021","",917.598617348,"Zone 3"
"368","FLSS21001-368",703494.695154779,447320.64593065,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Little Creek","03080101020936","Zone 3",0.246114036983,"Stream","13407-03080101020936","",246.114036983,"Zone 3"
"369","FLSS21001-369",615717.612824925,666833.111753288,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Peters Creek","03080103000317","Zone 3",9.0655162847,"Stream","13772-03080103000317","",9065.5162847,"Zone 3"
"370","FLSS21001-370",653595.693720705,560927.377616135,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080101024819","Zone 3",1.51733587455,"Stream","11334-03080101024819","",1517.33587455,"Zone 3"
"371","FLSS21001-371",614045.039998018,731967.674765409,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03070205000266","Zone 3",2.20835141043,"Stream","10723-03070205000266","",2208.35141043,"Zone 3"
"372","FLSS21001-372",574121.327609061,633658.008886341,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Hatchet Creek","03080102002097","Zone 3",8.65757770291,"Stream","13260-03080102002097","",8657.57770291,"Zone 3"
"373","FLSS21001-373",603737.339055458,595634.841483145,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080102025805","Zone 3",2.4458949629,"Stream","12057-03080102025805","",2445.8949629,"Zone 3"
"374","FLSS21001-374",704928.243702442,421862.517642308,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Blue Cypress Creek","03080101022759","Zone 3",2.27416117787,"Stream","12841-03080101022759","",2274.16117787,"Zone 3"
"375","FLSS21001-375",612838.182695053,636568.84018315,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080103002567","Zone 3",2.25937027811,"Stream","12387-03080103002567","",2259.37027811,"Zone 3"
"376","FLSS21001-376",634769.438781566,742954.989899576,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03070204000371","Zone 3",1.56449567728,"Stream","14702-03070204000371","",1564.49567728,"Zone 3"
"377","FLSS21001-377",636942.938124846,687123.582255251,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Sweetwater Creek","03080103001525","Zone 3",3.61106179756,"Stream","14286-03080103001525","",3611.06179756,"Zone 3"
"378","FLSS21001-378",697954.581576278,511448.062261094,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080101028453","Zone 3",0.32877898775,"Stream","11593-03080101028453","",328.77898775,"Zone 3"
"379","FLSS21001-379",593230.924562544,682336.040661274,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Mill Branch","03080103001857","Zone 3",3.09399930668,"Stream","13529-03080103001857","",3093.99930668,"Zone 3"
"380","FLSS21001-380",600379.893957566,697205.467126963,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Caldwell Branch","03080103000288","Zone 3",0.547890811465,"Stream","108754-03080103000288","",547.890811465,"Zone 3"
"381","FLSS21001-381",654190.942213281,524779.56067313,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Little Wekiva River","03080101017090","Zone 3",3.06063530455,"Stream","13475-03080101017090","",3060.63530455,"Zone 3"
"382","FLSS21001-382",570420.738404259,703127.998606342,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Calkins Creek","03070204000158","Zone 3",2.11349107297,"Stream","12913-03070204000158","",2113.49107297,"Zone 3"
"383","FLSS21001-383",652959.901334224,601397.945866065,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Haw Creek","03080103000230","Zone 3",3.74764157591,"Stream","13261-03080103000230","",3747.64157591,"Zone 3"
"384","FLSS21001-384",608314.685608855,736969.735229963,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03070205000221","Zone 3",3.70042617038,"Stream","14504-03070205000221","",3700.42617038,"Zone 3"
"385","FLSS21001-385",635520.033094906,615134.535956714,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080103019101","Zone 3",1.31647812751,"Stream","107173-03080103019101","",1316.47812751,"Zone 3"
"386","FLSS21001-386",731353.776207328,450865.594081533,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080202010244","Zone 3",1.00352461558,"Stream","12629-03080202010244","",1003.52461558,"Zone 3"
"387","FLSS21001-387",610492.115025692,665185.432229901,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080103001810","Zone 3",5.47412648102,"Stream","12258-03080103001810","",5474.12648102,"Zone 3"
"388","FLSS21001-388",620979.022546602,720283.495110304,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Cedar Creek","03080103000064","Zone 3",2.29850164674,"Stream","12933-03080103000064","",2298.50164674,"Zone 3"
"389","FLSS21001-389",634655.011474207,569361.541054403,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080101012478","Zone 3",3.22662407733,"Stream","10794-03080101012478","",3226.62407733,"Zone 3"
"390","FLSS21001-390",566290.785691012,637206.618592405,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Hatchet Creek","03080102002172","Zone 3",5.80658703445,"Stream","15198-03080102002172","",5806.58703445,"Zone 3"
"391","FLSS21001-391",595314.892221301,661660.71368515,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080103001772","Zone 3",1.0485465881,"Stream","109489-03080103001772","",1048.5465881,"Zone 3"
"392","FLSS21001-392",674710.903698141,513802.007951335,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080101045478","Zone 3",1.59809513375,"Stream","11763-03080101045478","",1598.09513375,"Zone 3"
"393","FLSS21001-393",612111.940920928,619430.862956699,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Sweetwater Creek","03080102000014","Zone 3",7.09256863275,"Stream","14282-03080102000014","",7092.56863275,"Zone 3"
"394","FLSS21001-394",689623.045311658,459669.796125539,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080101020534","Zone 3",2.25568286138,"Stream","11085-03080101020534","",2255.68286138,"Zone 3"
"395","FLSS21001-395",639214.493687115,694972.849415755,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Pablo Creek","03080103018652","Zone 3",0.395252229373,"Stream","29335-03080103018652","",395.252229373,"Zone 3"
"396","FLSS21001-396",691438.398202661,515991.310881157,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080101012862","Zone 3",0.542095959672,"Stream","10830-03080101012862","",542.095959672,"Zone 3"
"397","FLSS21001-397",601218.254564976,671524.905480253,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Bull Creek","03080103001747","Zone 3",1.84328476583,"Stream","12900-03080103001747","",1843.28476583,"Zone 3"
"398","FLSS21001-398",668664.97687815,508086.309661385,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Little Econlockhatchee River","03080101025912","Zone 3",3.90292968815,"Stream","13413-03080101025912","",3902.92968815,"Zone 3"
"399","FLSS21001-399",608495.757953602,727148.452523808,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Cushing Creek","03070205000446","Zone 3",0.73791868258,"Stream","108160-03070205000446","",737.91868258,"Zone 3"
"400","FLSS21001-400",565095.145057555,716327.732358718,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Middle Prong Saint Marys River","03070204000102","Zone 3",1.18049498131,"Stream","106232-03070204000102","",1180.49498131,"Zone 3"
"401","FLSS21001-401",637991.84577279,634934.213647455,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","West Run Cracker Branch","03080103002573","Zone 3",2.00097164126,"Stream","108825-03080103002573","",2000.97164126,"Zone 3"
"402","FLSS21001-402",601937.979530015,718815.563090787,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Thomas Creek","03070205000191","Zone 3",3.42881136229,"Stream","107319-03070205000191","",3428.81136229,"Zone 3"
"403","FLSS21001-403",639748.282144611,658563.881463321,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Sixmile Creek","03080103000257","Zone 3",3.9934961724,"Stream","14168-03080103000257","",3993.4961724,"Zone 3"
"404","FLSS21001-404",618831.317490642,610795.538037941,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080102001586","Zone 3",1.25416344866,"Stream","11835-03080102001586","",1254.16344866,"Zone 3"
"405","FLSS21001-405",592125.294541107,748477.455355917,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03070204001490","Zone 3",0.935251045217,"Stream","10679-03070204001490","",935.251045217,"Zone 3"
"406","FLSS21001-406",692619.153718297,443552.219115618,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Pagett Branch","03080101021043","Zone 3",2.68511049043,"Stream","13751-03080101021043","",2685.11049043,"Zone 3"
"407","FLSS21001-407",616190.522788997,688773.781709682,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Ortega River","03080103000086","Zone 3",4.18361899258,"Stream","13730-03080103000086","",4183.61899258,"Zone 3"
"408","FLSS21001-408",704035.903988104,493203.636386984,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080101023996","Zone 3",0.286668897804,"Stream","11201-03080101023996","",286.668897804,"Zone 3"
"409","FLSS21001-409",594234.332113528,677133.2173896,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","North Fork Black Creek","03080103000140","Zone 3",3.0009387019,"Stream","13638-03080103000140","",3000.9387019,"Zone 3"
"410","FLSS21001-410",682162.783297004,498276.569257858,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080101025131","Zone 3",0.543118576857,"Stream","11342-03080101025131","",543.118576857,"Zone 3"
"411","FLSS21001-411",650247.833719511,633340.103020696,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Deep Creek","03080103000252","Zone 3",2.45884823127,"Stream","13043-03080103000252","",2458.84823127,"Zone 3"
"412","FLSS21001-412",597533.497810984,589826.353623825,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Daisy Creek","03080102000063","Zone 3",3.88767494811,"Stream","106193-03080102000063","",3887.67494811,"Zone 3"
"413","FLSS21001-413",608349.719074622,713918.266222344,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Trout River","03080103000074","Zone 3",3.84895847546,"Stream","108224-03080103000074","",3848.95847546,"Zone 3"
"414","FLSS21001-414",710035.977095908,422050.983225674,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080101022571","Zone 3",1.04893136004,"Stream","11128-03080101022571","",1048.93136004,"Zone 3"
"415","FLSS21001-415",624601.777514836,624592.019677529,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Devall Branch","03080103018897","Zone 3",0.679756487901,"Stream","13051-03080103018897","",679.756487901,"Zone 3"
"416","FLSS21001-416",706397.429667262,452455.044319999,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080101013978","Zone 3",5.11856319839,"Stream","10941-03080101013978","",5118.56319839,"Zone 3"
"417","FLSS21001-417",617821.867032325,674456.178414427,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080103033867","Zone 3",2.1993671433,"Stream","12539-03080103033867","",2199.3671433,"Zone 3"
"418","FLSS21001-418",599380.366817905,586330.775740158,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080102001690","Zone 3",0.733123091958,"Stream","107145-03080102001690","",733.123091958,"Zone 3"
"419","FLSS21001-419",598298.418168737,707719.699264763,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Brandy Branch","03070204000668","Zone 3",0.859189864191,"Stream","108753-03070204000668","",859.189864191,"Zone 3"
"420","FLSS21001-420",569426.743874202,708092.215069227,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03070204002288","Zone 3",1.27048426206,"Stream","10682-03070204002288","",1270.48426206,"Zone 3"
"421","FLSS21001-421",599282.916850657,613479.728707666,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Little Orange Creek","03080102001705","Zone 3",3.68937583504,"Stream","13451-03080102001705","",3689.37583504,"Zone 3"
"422","FLSS21001-422",712457.714069067,410250.299924978,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Padgett Branch","03080101017946","Zone 3",2.50086599884,"Stream","13743-03080101017946","",2500.86599884,"Zone 3"
"423","FLSS21001-423",603247.048399846,659169.493170988,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080103001777","Zone 3",2.17682142074,"Stream","12227-03080103001777","",2176.82142074,"Zone 3"
"424","FLSS21001-424",653200.078214402,573919.741276119,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Deep Creek","03080101026873","Zone 3",2.01520060361,"Stream","13036-03080101026873","",2015.20060361,"Zone 3"
"425","FLSS21001-425",615034.25186106,711989.226041175,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Ninemile Creek","03080103018968","Zone 3",0.449235735194,"Stream","13611-03080103018968","",449.235735194,"Zone 3"
"426","FLSS21001-426",560004.302794339,630821.631449191,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Hogtown Creek","03080102002173","Zone 3",4.2411323421,"Stream","13284-03080102002173","",4241.1323421,"Zone 3"
"427","FLSS21001-427",612893.261189103,685303.798763747,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Little Black Creek","03080103001904","Zone 3",3.34336583505,"Stream","13392-03080103001904","",3343.36583505,"Zone 3"
"428","FLSS21001-428",578055.322688377,700513.356568189,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03070204000537","Zone 3",1.65467250139,"Stream","14461-03070204000537","",1654.67250139,"Zone 3"
"429","FLSS21001-429",640486.211599169,640472.433253062,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","Deep Creek","03080103002541","Zone 3",2.95012578235,"Stream","13046-03080103002541","",2950.12578235,"Zone 3"
"430","FLSS21001-430",610141.667307402,746888.145237511,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03070204000393","Zone 3",1.12104136336,"Stream","107089-03070204000393","",1121.04136336,"Zone 3"
"431","FLSS21001-431",637271.275524718,666616.564830969,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080103000348","Zone 3",1.86798346553,"Stream","12075-03080103000348","",1867.98346553,"Zone 3"
"432","FLSS21001-432",642028.990755781,705987.153223955,"Equal",298968.065800714,"Zone 3","OverSamp","NotEval"," ","","03080103001468","Zone 3",1.12461533933,"Stream","12114-03080103001468","",1124.61533933,"Zone 3"
